pillar,column,label,representation,tier,n,r2_baseline,lift
C,gdp_velocity_pct,GDP velocity (normalized),lead_only,rich,754,0.023131700344105388,0.0011607138709006648
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_pca64,stub,293,0.0782307343115426,0.001659216672156183
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_pca64,thin,1260,0.14924446094547228,-0.00019733226484630606
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_pca64,mid,773,0.15805739965538812,0.0009075777385867401
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_pca64,rich,754,0.023131700344105388,0.001398176103639237
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_l2,stub,293,0.0782307343115426,0.0019559035572861427
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_l2,thin,1260,0.14924446094547228,5.786678234620535e-05
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_l2,mid,773,0.15805739965538812,0.0012917184870000487
C,gdp_velocity_pct,GDP velocity (normalized),lead_only_l2,rich,754,0.023131700344105388,0.001399494905345966
C,gdp_velocity_pct,GDP velocity (normalized),uniform,stub,293,0.0782307343115426,-0.0013983557988562767
C,gdp_velocity_pct,GDP velocity (normalized),uniform,thin,1260,0.14924446094547228,-0.0029503509427301067
C,gdp_velocity_pct,GDP velocity (normalized),uniform,mid,773,0.15805739965538812,0.0031995519690976026
C,gdp_velocity_pct,GDP velocity (normalized),uniform,rich,754,0.023131700344105388,0.005007261834035215
C,gdp_velocity_pct,GDP velocity (normalized),uniform_pca64,stub,293,0.0782307343115426,0.003981693663875019
C,gdp_velocity_pct,GDP velocity (normalized),uniform_pca64,thin,1260,0.14924446094547228,-0.001685381984891432
C,gdp_velocity_pct,GDP velocity (normalized),uniform_pca64,mid,773,0.15805739965538812,-0.0011369393454350174
C,gdp_velocity_pct,GDP velocity (normalized),uniform_pca64,rich,754,0.023131700344105388,0.007450199790428047
C,gdp_velocity_pct,GDP velocity (normalized),uniform_l2,stub,293,0.0782307343115426,0.00422579186684513
C,gdp_velocity_pct,GDP velocity (normalized),uniform_l2,thin,1260,0.14924446094547228,-0.0010319501172416645
C,gdp_velocity_pct,GDP velocity (normalized),uniform_l2,mid,773,0.15805739965538812,-0.003029094873925886
C,gdp_velocity_pct,GDP velocity (normalized),uniform_l2,rich,754,0.023131700344105388,0.006414588239529562
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional,stub,293,0.0782307343115426,3.3849276583897137e-05
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional,thin,1260,0.14924446094547228,0.0008715987488316923
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional,mid,773,0.15805739965538812,0.0012433382150307537
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional,rich,754,0.023131700344105388,0.0036658968629500466
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_pca64,stub,293,0.0782307343115426,0.0004168819945138402
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_pca64,thin,1260,0.14924446094547228,-0.00020688654853295851
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_pca64,mid,773,0.15805739965538812,-0.00038401654532627116
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_pca64,rich,754,0.023131700344105388,0.00412259660999359
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_l2,stub,293,0.0782307343115426,0.00010997092611741976
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_l2,thin,1260,0.14924446094547228,0.0012971351923670715
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_l2,mid,773,0.15805739965538812,0.0009421833169599436
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_l2,rich,754,0.023131700344105388,0.004004791215160619
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse,stub,293,0.0782307343115426,-0.0007655786308671253
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse,thin,1260,0.14924446094547228,0.00010602208143506431
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse,mid,773,0.15805739965538812,0.0005360248657526601
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse,rich,754,0.023131700344105388,0.0009115363274623256
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_pca64,stub,293,0.0782307343115426,-0.0007157555476935418
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_pca64,thin,1260,0.14924446094547228,-0.00015407988534688055
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_pca64,mid,773,0.15805739965538812,0.0005388364585765526
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_pca64,rich,754,0.023131700344105388,0.0010018323163331067
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_l2,stub,293,0.0782307343115426,0.000474607001280436
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_l2,thin,1260,0.14924446094547228,0.0002442777603761659
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_l2,mid,773,0.15805739965538812,0.0006242343026859887
C,gdp_velocity_pct,GDP velocity (normalized),tier_conditional_inverse_l2,rich,754,0.023131700344105388,0.002006833206334213
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub,stub,293,0.0782307343115426,-0.0006675590810020227
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub,thin,1260,0.14924446094547228,-0.0009515823021966074
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub,mid,773,0.15805739965538812,0.00041028569354950584
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub,rich,754,0.023131700344105388,0.0033894948096259148
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub_l2,stub,293,0.0782307343115426,0.00034194846248891686
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub_l2,thin,1260,0.14924446094547228,-0.0008588821076970232
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub_l2,mid,773,0.15805739965538812,7.393420267975959e-05
C,gdp_velocity_pct,GDP velocity (normalized),drop_stub_l2,rich,754,0.023131700344105388,0.0036567706553253254
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin,stub,293,0.0782307343115426,0.00025252095690131426
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin,thin,1260,0.14924446094547228,0.0010696194785031476
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin,mid,773,0.15805739965538812,0.0010575121184533964
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin,rich,754,0.023131700344105388,0.002718315034244023
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin_l2,stub,293,0.0782307343115426,-0.00018399412458169895
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin_l2,thin,1260,0.14924446094547228,0.0006420843059513626
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin_l2,mid,773,0.15805739965538812,0.0006739968821743991
C,gdp_velocity_pct,GDP velocity (normalized),drop_thin_l2,rich,754,0.023131700344105388,0.0028562340940226916
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid,stub,293,0.0782307343115426,0.0005707012246610743
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid,thin,1260,0.14924446094547228,0.0001674529657481605
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid,mid,773,0.15805739965538812,0.0016573968353443824
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid,rich,754,0.023131700344105388,0.0019195186170199996
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid_l2,stub,293,0.0782307343115426,0.000635002582590416
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid_l2,thin,1260,0.14924446094547228,0.00032860194953820976
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid_l2,mid,773,0.15805739965538812,0.0011712501132383757
C,gdp_velocity_pct,GDP velocity (normalized),drop_mid_l2,rich,754,0.023131700344105388,0.002450690740079642
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich,stub,293,0.0782307343115426,4.1322886547123794e-05
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich,thin,1260,0.14924446094547228,0.0008455853204022423
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich,mid,773,0.15805739965538812,0.0009427092189675523
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich,rich,754,0.023131700344105388,0.004310791286191495
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich_l2,stub,293,0.0782307343115426,0.0022365675650226624
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich_l2,thin,1260,0.14924446094547228,0.00023831502427418272
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich_l2,mid,773,0.15805739965538812,-0.0027228965733738786
C,gdp_velocity_pct,GDP velocity (normalized),drop_rich_l2,rich,754,0.023131700344105388,0.001626801121060728
C,gdp_velocity_pct,GDP velocity (normalized),typed_sections,stub,293,0.0782307343115426,-0.00029774509883240263
C,gdp_velocity_pct,GDP velocity (normalized),typed_sections,thin,1260,0.14924446094547228,0.00025043551503545203
C,gdp_velocity_pct,GDP velocity (normalized),typed_sections,mid,773,0.15805739965538812,0.0008899302730370762
C,gdp_velocity_pct,GDP velocity (normalized),typed_sections,rich,754,0.023131700344105388,0.009108461726685002
D,log_total_tons,freight tonnage (log10),lead_only,stub,294,0.8394657743568323,0.00021752495605487088
D,log_total_tons,freight tonnage (log10),lead_only,thin,1274,0.8495468886319878,0.0007914869750599296
D,log_total_tons,freight tonnage (log10),lead_only,mid,788,0.8745039104831237,0.0005194542719441086
D,log_total_tons,freight tonnage (log10),lead_only,rich,788,0.9036080239168489,-0.0005062341069155263
D,log_total_tons,freight tonnage (log10),lead_only_pca64,stub,294,0.8394657743568323,-0.00018065592161142785
D,log_total_tons,freight tonnage (log10),lead_only_pca64,thin,1274,0.8495468886319878,0.0005187380179945134
D,log_total_tons,freight tonnage (log10),lead_only_pca64,mid,788,0.8745039104831237,0.00035397690822580596
D,log_total_tons,freight tonnage (log10),lead_only_pca64,rich,788,0.9036080239168489,-0.00030648604840766147
D,log_total_tons,freight tonnage (log10),lead_only_l2,stub,294,0.8394657743568323,0.00023002022064710914
D,log_total_tons,freight tonnage (log10),lead_only_l2,thin,1274,0.8495468886319878,0.000815816992893903
D,log_total_tons,freight tonnage (log10),lead_only_l2,mid,788,0.8745039104831237,0.0005119095509655835
D,log_total_tons,freight tonnage (log10),lead_only_l2,rich,788,0.9036080239168489,-0.0005074300066902904
D,log_total_tons,freight tonnage (log10),uniform,stub,294,0.8394657743568323,-0.000315849204145624
D,log_total_tons,freight tonnage (log10),uniform,thin,1274,0.8495468886319878,0.00023274066894563017
D,log_total_tons,freight tonnage (log10),uniform,mid,788,0.8745039104831237,-0.000108467088882791
D,log_total_tons,freight tonnage (log10),uniform,rich,788,0.9036080239168489,6.791433344099929e-05
D,log_total_tons,freight tonnage (log10),uniform_pca64,stub,294,0.8394657743568323,-0.0002979941592774482
D,log_total_tons,freight tonnage (log10),uniform_pca64,thin,1274,0.8495468886319878,0.00022085451530318156
D,log_total_tons,freight tonnage (log10),uniform_pca64,mid,788,0.8745039104831237,-0.00011453851210629917
D,log_total_tons,freight tonnage (log10),uniform_pca64,rich,788,0.9036080239168489,6.140187971159783e-05
D,log_total_tons,freight tonnage (log10),uniform_l2,stub,294,0.8394657743568323,-0.00032641294990298775
D,log_total_tons,freight tonnage (log10),uniform_l2,thin,1274,0.8495468886319878,0.00032438345791496737
D,log_total_tons,freight tonnage (log10),uniform_l2,mid,788,0.8745039104831237,1.7623197745564312e-07
D,log_total_tons,freight tonnage (log10),uniform_l2,rich,788,0.9036080239168489,0.00020050527536263907
D,log_total_tons,freight tonnage (log10),tier_conditional,stub,294,0.8394657743568323,-2.7901972534882802e-05
D,log_total_tons,freight tonnage (log10),tier_conditional,thin,1274,0.8495468886319878,2.5595297571179287e-05
D,log_total_tons,freight tonnage (log10),tier_conditional,mid,788,0.8745039104831237,-6.894279080960075e-06
D,log_total_tons,freight tonnage (log10),tier_conditional,rich,788,0.9036080239168489,-2.1848284573189325e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_pca64,stub,294,0.8394657743568323,-4.945613083451317e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_pca64,thin,1274,0.8495468886319878,1.3096554373981384e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_pca64,mid,788,0.8745039104831237,-2.0002593664081303e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_pca64,rich,788,0.9036080239168489,-2.8014524868558155e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_l2,stub,294,0.8394657743568323,-2.602456443689949e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_l2,thin,1274,0.8495468886319878,4.125759617612523e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_l2,mid,788,0.8745039104831237,-7.897520764355015e-06
D,log_total_tons,freight tonnage (log10),tier_conditional_l2,rich,788,0.9036080239168489,-1.914516588619186e-05
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse,stub,294,0.8394657743568323,0.0036210367461932957
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse,thin,1274,0.8495468886319878,0.0012985624952122077
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse,mid,788,0.8745039104831237,0.0010800631284714202
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse,rich,788,0.9036080239168489,0.0003550295236571799
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_pca64,stub,294,0.8394657743568323,0.0004763212516110116
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_pca64,thin,1274,0.8495468886319878,0.0001439633213038416
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_pca64,mid,788,0.8745039104831237,0.00024124822823667902
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_pca64,rich,788,0.9036080239168489,0.0001826811771523662
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_l2,stub,294,0.8394657743568323,0.0035139398711873104
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_l2,thin,1274,0.8495468886319878,0.0010837398374260454
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_l2,mid,788,0.8745039104831237,0.00102574596365268
D,log_total_tons,freight tonnage (log10),tier_conditional_inverse_l2,rich,788,0.9036080239168489,0.0003953354548157373
D,log_total_tons,freight tonnage (log10),drop_stub,stub,294,0.8394657743568323,-0.001772388075000797
D,log_total_tons,freight tonnage (log10),drop_stub,thin,1274,0.8495468886319878,0.0010155641595775977
D,log_total_tons,freight tonnage (log10),drop_stub,mid,788,0.8745039104831237,-0.0004360707324471136
D,log_total_tons,freight tonnage (log10),drop_stub,rich,788,0.9036080239168489,0.00011022839062058143
D,log_total_tons,freight tonnage (log10),drop_stub_l2,stub,294,0.8394657743568323,-0.0011314158219729586
D,log_total_tons,freight tonnage (log10),drop_stub_l2,thin,1274,0.8495468886319878,0.0009354798280440946
D,log_total_tons,freight tonnage (log10),drop_stub_l2,mid,788,0.8745039104831237,-0.0001895078768704428
D,log_total_tons,freight tonnage (log10),drop_stub_l2,rich,788,0.9036080239168489,8.582270146595405e-05
D,log_total_tons,freight tonnage (log10),drop_thin,stub,294,0.8394657743568323,0.0006831925254856541
D,log_total_tons,freight tonnage (log10),drop_thin,thin,1274,0.8495468886319878,0.000722586429013794
D,log_total_tons,freight tonnage (log10),drop_thin,mid,788,0.8745039104831237,-7.693008649323207e-05
D,log_total_tons,freight tonnage (log10),drop_thin,rich,788,0.9036080239168489,0.00027091699027748106
D,log_total_tons,freight tonnage (log10),drop_thin_l2,stub,294,0.8394657743568323,4.724660282262594e-05
D,log_total_tons,freight tonnage (log10),drop_thin_l2,thin,1274,0.8495468886319878,0.001195492317955682
D,log_total_tons,freight tonnage (log10),drop_thin_l2,mid,788,0.8745039104831237,-0.0003104442317810596
D,log_total_tons,freight tonnage (log10),drop_thin_l2,rich,788,0.9036080239168489,0.0001250339419285318
D,log_total_tons,freight tonnage (log10),drop_mid,stub,294,0.8394657743568323,0.000156570897730135
D,log_total_tons,freight tonnage (log10),drop_mid,thin,1274,0.8495468886319878,1.623767243708052e-05
D,log_total_tons,freight tonnage (log10),drop_mid,mid,788,0.8745039104831237,2.6607759523455954e-05
D,log_total_tons,freight tonnage (log10),drop_mid,rich,788,0.9036080239168489,5.8531185719412626e-05
D,log_total_tons,freight tonnage (log10),drop_mid_l2,stub,294,0.8394657743568323,2.5317038982786144e-05
D,log_total_tons,freight tonnage (log10),drop_mid_l2,thin,1274,0.8495468886319878,4.9347534490706835e-05
D,log_total_tons,freight tonnage (log10),drop_mid_l2,mid,788,0.8745039104831237,2.9253753829339146e-06
D,log_total_tons,freight tonnage (log10),drop_mid_l2,rich,788,0.9036080239168489,2.598671046838419e-05
D,log_total_tons,freight tonnage (log10),drop_rich,stub,294,0.8394657743568323,-6.727518042626279e-05
D,log_total_tons,freight tonnage (log10),drop_rich,thin,1274,0.8495468886319878,3.8123232278697294e-05
D,log_total_tons,freight tonnage (log10),drop_rich,mid,788,0.8745039104831237,-2.7289695123555724e-05
D,log_total_tons,freight tonnage (log10),drop_rich,rich,788,0.9036080239168489,-3.0691133550697636e-05
D,log_total_tons,freight tonnage (log10),drop_rich_l2,stub,294,0.8394657743568323,-6.16715172691018e-05
D,log_total_tons,freight tonnage (log10),drop_rich_l2,thin,1274,0.8495468886319878,4.8841120524723e-05
D,log_total_tons,freight tonnage (log10),drop_rich_l2,mid,788,0.8745039104831237,-1.6513517177796366e-05
D,log_total_tons,freight tonnage (log10),drop_rich_l2,rich,788,0.9036080239168489,-2.5203973846310568e-05
D,log_total_tons,freight tonnage (log10),typed_sections,stub,294,0.8394657743568323,0.0008916169877808411
D,log_total_tons,freight tonnage (log10),typed_sections,thin,1274,0.8495468886319878,0.0006734725473510617
D,log_total_tons,freight tonnage (log10),typed_sections,mid,788,0.8745039104831237,0.00048612228725908313
D,log_total_tons,freight tonnage (log10),typed_sections,rich,788,0.9036080239168489,0.0014624918094418016
D,out_partner_hhi,outbound partner concentration,lead_only,stub,294,0.45092731745539627,0.003023670300618675
D,out_partner_hhi,outbound partner concentration,lead_only,thin,1274,0.2918442472677072,-0.0005588514765909602
D,out_partner_hhi,outbound partner concentration,lead_only,mid,788,0.2944782860136208,0.0017411484033098557
D,out_partner_hhi,outbound partner concentration,lead_only,rich,788,0.3891927609487066,0.003014466418635453
D,out_partner_hhi,outbound partner concentration,lead_only_pca64,stub,294,0.45092731745539627,0.0032388873964018794
D,out_partner_hhi,outbound partner concentration,lead_only_pca64,thin,1274,0.2918442472677072,-0.0007980088713965827
D,out_partner_hhi,outbound partner concentration,lead_only_pca64,mid,788,0.2944782860136208,0.0014437438159581317
D,out_partner_hhi,outbound partner concentration,lead_only_pca64,rich,788,0.3891927609487066,0.002749649042665059
D,out_partner_hhi,outbound partner concentration,lead_only_l2,stub,294,0.45092731745539627,0.002942706328584177
D,out_partner_hhi,outbound partner concentration,lead_only_l2,thin,1274,0.2918442472677072,-0.0006312879788937797
D,out_partner_hhi,outbound partner concentration,lead_only_l2,mid,788,0.2944782860136208,0.0016403053609427287
D,out_partner_hhi,outbound partner concentration,lead_only_l2,rich,788,0.3891927609487066,0.0031076517304876594
D,out_partner_hhi,outbound partner concentration,uniform,stub,294,0.45092731745539627,0.0004315398927342562
D,out_partner_hhi,outbound partner concentration,uniform,thin,1274,0.2918442472677072,0.0021125823860399517
D,out_partner_hhi,outbound partner concentration,uniform,mid,788,0.2944782860136208,0.0014776851261726343
D,out_partner_hhi,outbound partner concentration,uniform,rich,788,0.3891927609487066,0.004550124386098475
D,out_partner_hhi,outbound partner concentration,uniform_pca64,stub,294,0.45092731745539627,0.0010077178782209595
D,out_partner_hhi,outbound partner concentration,uniform_pca64,thin,1274,0.2918442472677072,0.0014413817003759988
D,out_partner_hhi,outbound partner concentration,uniform_pca64,mid,788,0.2944782860136208,-3.577134157373152e-05
D,out_partner_hhi,outbound partner concentration,uniform_pca64,rich,788,0.3891927609487066,0.003286784470156512
D,out_partner_hhi,outbound partner concentration,uniform_l2,stub,294,0.45092731745539627,0.0017109560260006873
D,out_partner_hhi,outbound partner concentration,uniform_l2,thin,1274,0.2918442472677072,0.001332338700670399
D,out_partner_hhi,outbound partner concentration,uniform_l2,mid,788,0.2944782860136208,0.0011689352247034046
D,out_partner_hhi,outbound partner concentration,uniform_l2,rich,788,0.3891927609487066,0.00488620404179807
D,out_partner_hhi,outbound partner concentration,tier_conditional,stub,294,0.45092731745539627,0.003786024939736121
D,out_partner_hhi,outbound partner concentration,tier_conditional,thin,1274,0.2918442472677072,0.0024453408655402686
D,out_partner_hhi,outbound partner concentration,tier_conditional,mid,788,0.2944782860136208,-0.00020391064661695602
D,out_partner_hhi,outbound partner concentration,tier_conditional,rich,788,0.3891927609487066,0.006271061631399899
D,out_partner_hhi,outbound partner concentration,tier_conditional_pca64,stub,294,0.45092731745539627,0.002960699710232717
D,out_partner_hhi,outbound partner concentration,tier_conditional_pca64,thin,1274,0.2918442472677072,0.0015831108518905568
D,out_partner_hhi,outbound partner concentration,tier_conditional_pca64,mid,788,0.2944782860136208,-0.001263632845943774
D,out_partner_hhi,outbound partner concentration,tier_conditional_pca64,rich,788,0.3891927609487066,0.004285478223880146
D,out_partner_hhi,outbound partner concentration,tier_conditional_l2,stub,294,0.45092731745539627,0.004319409197494406
D,out_partner_hhi,outbound partner concentration,tier_conditional_l2,thin,1274,0.2918442472677072,0.001623487032847537
D,out_partner_hhi,outbound partner concentration,tier_conditional_l2,mid,788,0.2944782860136208,-0.0009755079292848023
D,out_partner_hhi,outbound partner concentration,tier_conditional_l2,rich,788,0.3891927609487066,0.004524707203867995
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse,stub,294,0.45092731745539627,0.0021499196169619816
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse,thin,1274,0.2918442472677072,0.002631904608553226
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse,mid,788,0.2944782860136208,0.0013696760885286707
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse,rich,788,0.3891927609487066,0.0034731261691838267
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_pca64,stub,294,0.45092731745539627,0.0021304227414610244
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_pca64,thin,1274,0.2918442472677072,0.002264240107004434
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_pca64,mid,788,0.2944782860136208,0.0011197533095217427
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_pca64,rich,788,0.3891927609487066,0.003450527537738002
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_l2,stub,294,0.45092731745539627,0.003071782247732413
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_l2,thin,1274,0.2918442472677072,0.0021722077588303135
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_l2,mid,788,0.2944782860136208,0.0018293203206576347
D,out_partner_hhi,outbound partner concentration,tier_conditional_inverse_l2,rich,788,0.3891927609487066,0.005048694153572786
D,out_partner_hhi,outbound partner concentration,drop_stub,stub,294,0.45092731745539627,-0.0005281135254178171
D,out_partner_hhi,outbound partner concentration,drop_stub,thin,1274,0.2918442472677072,0.0017557302480589732
D,out_partner_hhi,outbound partner concentration,drop_stub,mid,788,0.2944782860136208,0.0002449439757296057
D,out_partner_hhi,outbound partner concentration,drop_stub,rich,788,0.3891927609487066,0.0026305663341286145
D,out_partner_hhi,outbound partner concentration,drop_stub_l2,stub,294,0.45092731745539627,0.00020664607019338366
D,out_partner_hhi,outbound partner concentration,drop_stub_l2,thin,1274,0.2918442472677072,0.0011457640610862407
D,out_partner_hhi,outbound partner concentration,drop_stub_l2,mid,788,0.2944782860136208,0.0010596670404163788
D,out_partner_hhi,outbound partner concentration,drop_stub_l2,rich,788,0.3891927609487066,0.004172284194211673
D,out_partner_hhi,outbound partner concentration,drop_thin,stub,294,0.45092731745539627,-0.0011393510303577825
D,out_partner_hhi,outbound partner concentration,drop_thin,thin,1274,0.2918442472677072,0.0013814217236686188
D,out_partner_hhi,outbound partner concentration,drop_thin,mid,788,0.2944782860136208,-0.00046406526041986584
D,out_partner_hhi,outbound partner concentration,drop_thin,rich,788,0.3891927609487066,0.0003268282382951071
D,out_partner_hhi,outbound partner concentration,drop_thin_l2,stub,294,0.45092731745539627,-0.0011701616156811756
D,out_partner_hhi,outbound partner concentration,drop_thin_l2,thin,1274,0.2918442472677072,0.0014137265050587766
D,out_partner_hhi,outbound partner concentration,drop_thin_l2,mid,788,0.2944782860136208,-0.00010005561722759015
D,out_partner_hhi,outbound partner concentration,drop_thin_l2,rich,788,0.3891927609487066,0.0014289318056023292
D,out_partner_hhi,outbound partner concentration,drop_mid,stub,294,0.45092731745539627,-2.8550120289128067e-05
D,out_partner_hhi,outbound partner concentration,drop_mid,thin,1274,0.2918442472677072,0.001034665223863418
D,out_partner_hhi,outbound partner concentration,drop_mid,mid,788,0.2944782860136208,-0.000145555721886792
D,out_partner_hhi,outbound partner concentration,drop_mid,rich,788,0.3891927609487066,0.0023137206904015883
D,out_partner_hhi,outbound partner concentration,drop_mid_l2,stub,294,0.45092731745539627,0.00033164897401471993
D,out_partner_hhi,outbound partner concentration,drop_mid_l2,thin,1274,0.2918442472677072,0.0004261849376508975
D,out_partner_hhi,outbound partner concentration,drop_mid_l2,mid,788,0.2944782860136208,0.001069498893291887
D,out_partner_hhi,outbound partner concentration,drop_mid_l2,rich,788,0.3891927609487066,0.004099839352632917
D,out_partner_hhi,outbound partner concentration,drop_rich,stub,294,0.45092731745539627,0.003895745915115101
D,out_partner_hhi,outbound partner concentration,drop_rich,thin,1274,0.2918442472677072,0.0027297835339739063
D,out_partner_hhi,outbound partner concentration,drop_rich,mid,788,0.2944782860136208,0.0011023723503964522
D,out_partner_hhi,outbound partner concentration,drop_rich,rich,788,0.3891927609487066,0.008645524743654764
D,out_partner_hhi,outbound partner concentration,drop_rich_l2,stub,294,0.45092731745539627,0.005272905731882105
D,out_partner_hhi,outbound partner concentration,drop_rich_l2,thin,1274,0.2918442472677072,0.0020790020144972887
D,out_partner_hhi,outbound partner concentration,drop_rich_l2,mid,788,0.2944782860136208,0.000877946223964976
D,out_partner_hhi,outbound partner concentration,drop_rich_l2,rich,788,0.3891927609487066,0.007799758839521886
D,out_partner_hhi,outbound partner concentration,typed_sections,stub,294,0.45092731745539627,0.003713436667704517
D,out_partner_hhi,outbound partner concentration,typed_sections,thin,1274,0.2918442472677072,0.001154968607767537
D,out_partner_hhi,outbound partner concentration,typed_sections,mid,788,0.2944782860136208,0.0007995939471532321
D,out_partner_hhi,outbound partner concentration,typed_sections,rich,788,0.3891927609487066,0.005908695170743328
D,in_partner_hhi,inbound partner concentration,lead_only,stub,294,0.5232852887281058,-0.0028495623684964277
D,in_partner_hhi,inbound partner concentration,lead_only,thin,1274,0.28005874333660474,-0.0002037062541747625
D,in_partner_hhi,inbound partner concentration,lead_only,mid,788,0.2834979705878856,0.0019738986541688597
D,in_partner_hhi,inbound partner concentration,lead_only,rich,788,0.3629014652603755,0.003724886601964572
D,in_partner_hhi,inbound partner concentration,lead_only_pca64,stub,294,0.5232852887281058,-0.00025379576394446435
D,in_partner_hhi,inbound partner concentration,lead_only_pca64,thin,1274,0.28005874333660474,-2.7525255943516846e-05
D,in_partner_hhi,inbound partner concentration,lead_only_pca64,mid,788,0.2834979705878856,0.0009061011588790135
D,in_partner_hhi,inbound partner concentration,lead_only_pca64,rich,788,0.3629014652603755,0.0008446526332529514
D,in_partner_hhi,inbound partner concentration,lead_only_l2,stub,294,0.5232852887281058,-0.0028239024687749525
D,in_partner_hhi,inbound partner concentration,lead_only_l2,thin,1274,0.28005874333660474,-0.0002678943379860188
